datetime,open,high,low,close,vol
2025-07-28 07:00:00,3863.39,3874.97,3838.01,3871,1093557.37
2025-07-28 06:00:00,3835.7,3880,3834.46,3863.38,1446315.53
2025-07-28 05:00:00,3821.6,3839.58,3814.04,3835.69,475747.46
2025-07-28 04:00:00,3827.74,3842.45,3818.88,3821.6,642419.79
2025-07-28 03:00:00,3845.72,3851.52,3825.41,3827.74,612499.86
2025-07-28 02:00:00,3837.04,3869,3832.57,3845.73,1927206.02
2025-07-28 01:00:00,3815.35,3841.15,3807.14,3837.08,1335787.89
2025-07-28 00:00:00,3818.31,3853.73,3810,3815.36,3222000.06
2025-07-27 23:00:00,3808.8,3820.99,3792.06,3818.31,983725.52
2025-07-27 22:00:00,3809.69,3823.07,3791.04,3808.81,1543167.74
2025-07-27 21:00:00,3825,3829.99,3806,3809.69,763354.94
2025-07-27 20:00:00,3814.63,3836.99,3804.55,3825.01,1717260.96
2025-07-27 19:00:00,3816.39,3835.88,3803.56,3814.63,1968883.74
2025-07-27 18:00:00,3762.2,3843.13,3761.93,3816.39,3769705.35
2025-07-27 17:00:00,3769.78,3773.04,3749.75,3762.2,923102.77
2025-07-27 16:00:00,3767.09,3775.6,3763.65,3769.78,491606
2025-07-27 15:00:00,3771.44,3782.19,3761.35,3767.08,736973.42
2025-07-27 14:00:00,3790.42,3790.42,3763.58,3771.45,969231.31
2025-07-27 13:00:00,3789.32,3810.47,3782.5,3790.41,1885976.31
2025-07-27 12:00:00,3773.02,3790.59,3766.73,3789.32,644459.82
2025-07-27 11:00:00,3783.49,3785.28,3769.36,3773.02,582071.42
2025-07-27 10:00:00,3755.12,3787.5,3750.62,3783.49,887090.41
2025-07-27 09:00:00,3755.16,3772.28,3749.18,3755.11,967222.48
2025-07-27 08:00:00,3740.58,3755.17,3728.25,3755.16,735447.23
2025-07-27 07:00:00,3749.16,3754.66,3735.21,3740.57,491090.01
2025-07-27 06:00:00,3757.99,3794.4,3741.3,3749.16,1732905.68
2025-07-27 05:00:00,3743.62,3763.39,3736.6,3757.99,406698.22
2025-07-27 04:00:00,3749.51,3751,3732.3,3743.62,575652.78
2025-07-27 03:00:00,3738.8,3756.27,3738.61,3749.51,392659.96
2025-07-27 02:00:00,3722.8,3758.72,3708.62,3738.8,1413619.69
2025-07-27 01:00:00,3726.85,3734.73,3720.34,3722.8,610198.14
2025-07-27 00:00:00,3734.54,3740.87,3718.02,3726.86,731168.93
2025-07-26 23:00:00,3726.91,3738.95,3713.97,3734.53,1142805.92
2025-07-26 22:00:00,3742.99,3747.84,3723.18,3726.91,1104277.4
2025-07-26 21:00:00,3740.87,3754.42,3735,3743,687432.74
2025-07-26 20:00:00,3738.78,3752.23,3723,3740.88,1234615.24
2025-07-26 19:00:00,3758.61,3768.69,3730.14,3738.78,1545595.7
2025-07-26 18:00:00,3757.31,3782.9,3749.99,3758.61,1671766.83
2025-07-26 17:00:00,3761.29,3764.56,3747.1,3757.31,842220.58
2025-07-26 16:00:00,3740.7,3779.18,3740.7,3761.3,1745774.3
2025-07-26 15:00:00,3738.5,3747.56,3736.37,3740.7,350547.26
2025-07-26 14:00:00,3746.59,3749.2,3729.01,3738.49,598508.91
2025-07-26 13:00:00,3746.37,3755.4,3732.54,3746.59,654691.87
2025-07-26 12:00:00,3737.78,3752.28,3735.94,3746.38,780725.96
2025-07-26 11:00:00,3741.06,3745.78,3727.87,3737.78,744523.63
2025-07-26 10:00:00,3700.68,3766.5,3700.68,3741.05,2682996.55
2025-07-26 09:00:00,3724.89,3725.55,3693.09,3700.68,758042.45
2025-07-26 08:00:00,3724.07,3727.43,3710.47,3724.89,597268.35
2025-07-26 07:00:00,3719.61,3728.46,3708.34,3724.08,644460.86
2025-07-26 06:00:00,3719,3729.62,3714.4,3719.6,741361.11
2025-07-26 05:00:00,3684.24,3726.3,3684.24,3718.99,1542844.56
2025-07-26 04:00:00,3639.54,3696.78,3637.26,3684.23,1350026.63
2025-07-26 03:00:00,3648.52,3658.39,3638.86,3639.54,636251.67
2025-07-26 02:00:00,3635,3656.99,3634.03,3648.52,823169.08
2025-07-26 01:00:00,3639.01,3652,3620,3635,1060113.7
2025-07-26 00:00:00,3632.68,3644.44,3615.27,3639.04,1663733.32
2025-07-25 23:00:00,3627.94,3646.58,3600.71,3632.68,2750432.31
2025-07-25 22:00:00,3705.46,3709.13,3620,3627.94,3324103.57
2025-07-25 21:00:00,3703.6,3720.47,3675,3705.46,2462031.99
2025-07-25 20:00:00,3720.3,3734.4,3692.48,3703.6,2049928.8
2025-07-25 19:00:00,3718.41,3743,3715,3720.26,1251083.06
2025-07-25 18:00:00,3725.53,3747.52,3703.81,3718.4,2007014.86
2025-07-25 17:00:00,3664.02,3732.38,3649.33,3725.54,3093217.01
2025-07-25 16:00:00,3631.01,3678.64,3627.84,3664.02,2749039.06
2025-07-25 15:00:00,3630.58,3667.04,3598.22,3631.01,2833561.74
2025-07-25 14:00:00,3632.52,3642.85,3610.13,3630.58,1278566.21
2025-07-25 13:00:00,3647.09,3648.83,3608.41,3632.51,1891134.23
2025-07-25 12:00:00,3594.7,3650,3578,3647.1,2471002.05
2025-07-25 11:00:00,3614.37,3632.74,3572.17,3594.7,3342798.01
2025-07-25 10:00:00,3682.2,3690.6,3613.79,3614.24,3001319.98
2025-07-25 09:00:00,3659.21,3690.91,3640.05,3682.21,1998295.51
2025-07-25 08:00:00,3707,3708.93,3645.87,3659.22,2001139.44
2025-07-25 07:00:00,3724.23,3724.23,3694.66,3706.98,1077137.15
2025-07-25 06:00:00,3725.87,3736.23,3700.83,3724.22,925494.82
2025-07-25 05:00:00,3735.4,3743,3710.04,3725.87,754343.14
2025-07-25 04:00:00,3732.4,3743.61,3722.66,3735.4,576233.69
2025-07-25 03:00:00,3741,3754.49,3720.3,3732.41,1414332.83
2025-07-25 02:00:00,3724.44,3750.98,3711.74,3741,1382390.39
2025-07-25 01:00:00,3686.7,3734.48,3680.98,3724.44,1968344.24
2025-07-25 00:00:00,3729.99,3731.79,3666.16,3686.69,3122586.87
2025-07-24 23:00:00,3735,3773.45,3710.77,3730,5731503.75
2025-07-24 22:00:00,3630.12,3738.55,3610,3735,5472675.95
2025-07-24 21:00:00,3642.97,3656,3625.58,3630.12,2033580.33
2025-07-24 20:00:00,3655.02,3660,3618.19,3642.98,2201755.58
2025-07-24 19:00:00,3621.3,3661.02,3619.46,3655.02,1768831.48
2025-07-24 18:00:00,3635.98,3659,3591.53,3621.31,3479112.54
2025-07-24 17:00:00,3633.56,3643.96,3617.17,3635.98,1685567.82
2025-07-24 16:00:00,3591.43,3644.81,3580.56,3633.56,3216284.08
2025-07-24 15:00:00,3545.03,3596.84,3507,3591.6,3984053.01
2025-07-24 14:00:00,3556.63,3582,3525.82,3545.03,3002219.04
2025-07-24 13:00:00,3609.13,3610.33,3555.35,3556.63,3076394.91
